Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.5725732348832916,-0.9676976214384101,0.6313131313131313,1.0,1.0,15/49,28.47%,FTL;SRXN1;IPCEF1;LSP1;PRDX1;MBP;JUNB;MPO;SOD2;EGLN2;PFKP;HHEX;PRDX6;GLRX;CDKN2D
prerank,HALLMARK_TGF_BETA_SIGNALING,0.3321646519648196,0.9193795895251647,0.6666666666666666,0.7310126582278481,0.089,18/54,13.59%,PMEPA1;ID3;LTBP2;THBS1;WWTR1;ACVR1;BMP2;LEFTY2;ENG;SERPINE1;SPTBN1;TJP1;ID1;RAB31;BMPR2;CTNNB1;CDKN1C;SMAD1
prerank,HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.5053404329476578,-0.8757305193966335,0.937,1.0,1.0,93/200,28.77%,OLR1;CD80;IL1A;IL12B;CSF2;CCL4;IL1B;SAT1;CCL5;CD69;BCL2A1;BTG1;GPR183;TNF;PLEK;AREG;CCL20;KYNU;TLR2;CD83;DUSP1;FOS;EIF1;KLF6;NFKBIA;NAMPT;BIRC3;CXCL3;IL23A;SGK1;LITAF;DUSP2;NR4A2;CD44;PTGER4;LAMB3;IL18;BTG2;TRAF1;CCRL2;TNFAIP3;SLC16A6;REL;ID2;PDE4B;PTGS2;ZFP36;DUSP4;JUNB;G0S2;MXD1;ICOSLG;HBEGF;VEGFA;NR4A3;IL7R;CEBPD;TRIB1;CXCL10;GCH1;CFLAR;TNFAIP2;TNFAIP8;PFKFB3;MAP3K8;TNFSF9;CEBPB;IER3;CXCL2;SERPINB2;IER2;MCL1;SOD2;SDC4;NFKBIE;IFNGR2;KDM6B;NINJ1;ATF3;EGR2;KLF2;PLAUR;SLC2A6;SNN;SLC2A3;STAT5A;KLF4;IRF1;LIF;PNRC1;IFIT2;RHOB;DUSP5
prerank,HALLMARK_COMPLEMENT,-0.4977385205596642,-0.863380892768976,0.949,1.0,1.0,79/200,27.25%,OLR1;PIK3R5;CD40LG;MMP12;TMPRSS6;CR2;HPCAL4;KLKB1;SCG3;C9;SERPINC1;ITIH1;PLG;S100A9;C1QA;GZMA;FCN1;FCER1G;APOC1;C1QC;CCL5;GZMK;SERPINA1;LCK;WAS;GZMB;CTSS;CTSD;PLEK;CTSB;S100A12;ITGAM;MT3;PFN1;CP;KYNU;LCP2;SPOCK2;PIK3CG;RASGRP1;CLU;CR1;CASP5;CTSV;LYN;APOBEC3G;TNFAIP3;CTSL;GRB2;PLA2G7;GNGT2;CTSH;HSPA1A;LTF;PRKCD;GCA;CTSC;DOCK10;PRSS36;LGMN;LIPA;PRSS3;CEBPB;SERPINB2;CASP1;PHEX;CD55;RHOG;LTA4H;TFPI2;CPM;PCLO;KLK1;LGALS3;USP15;CALM1;CALM3;DGKG;PLAUR
prerank,HALLMARK_MYC_TARGETS_V1,-0.4957190521432436,-0.8580086611136879,0.952,1.0,1.0,141/200,42.56%,RPS3;RPS2;RPS6;RPL18;HSP90AB1;RPL22;RPLP0;RPL14;RPL6;RPS5;RACK1;PABPC1;EEF1B2;PPIA;COX5A;HSPD1;HSPE1;CDC45;PGK1;RPL34;LDHA;MCM2;CYC1;NPM1;RPS10;PSMA7;H2AZ1;DEK;HNRNPU;MCM5;CDC20;HNRNPA2B1;CCNA2;ODC1;PCBP1;SERBP1;RAN;CNBP;MCM7;HDGF;PABPC4;MCM4;SET;SRSF7;HNRNPA3;FBL;NHP2;SSBP1;HNRNPC;RFC4;CCT3;PA2G4;PTGES3;STARD7;EIF2S2;SNRPA1;KPNA2;SNRPG;PHB1;HPRT1;CCT5;CANX;SLC25A3;CLNS1A;PRDX3;NDUFAB1;HNRNPA1;MAD2L1;DDX21;USP1;SSB;PSMC4;C1QBP;SNRPD2;EIF1AX;SRSF2;ACP1;RSL1D1;NOP16;PCNA;POLD2;AIMP2;TUFM;PPM1G;PHB2;SRPK1;MRPL23;NCBP2;VDAC1;TYMS;ETF1;CTPS1;SNRPD1;PSMB3;PSMB2;SNRPA;TXNL4A;CCT4;SRSF3;FAM120A;GSPT1;RANBP1;MRPL9;NOP56;HNRNPD;XPO1;EIF4E;EPRS1;GLO1;BUB3;PSMD8;XRCC6;PSMA4;SNRPD3;CBX3;CCT2;NME1;UBE2L3;MRPS18B;DHX15;TRIM28;LSM2;EIF3D;APEX1;RNPS1;PSMA2;NOLC1;G3BP1;IFRD1;VDAC3;SF3A1;PSMD14;POLE3;CSTF2;EIF4H;TRA2B;VBP1;KPNB1;CCT7;YWHAE;UBA2
prerank,HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.48892476127862927,-0.8441223493621306,0.969,1.0,1.0,84/199,30.46%,CD74;B2M;XCL1;IRF4;KLRK1;HLA-DRB1;GZMA;HLA-DQA1;CCL5;CD69;BTG1;IRF5;SLAMF7;ITGB7;VAMP8;FPR1;FCGR1A;CD86;GPR18;HLA-DMA;CD38;IL2RB;IFI30;HLA-A;IL10RA;STAT4;MARCHF1;ZBP1;LCP2;PTPN6;TXNIP;MT2A;IRF8;HLA-B;FGL2;NFKBIA;NAMPT;CIITA;ISG20;TNFAIP3;SAMHD1;PDE4B;PTGS2;BANK1;MTHFD2;RNF213;UPP1;IDO1;ST8SIA4;CXCL9;CASP8;PSME2;SOCS1;CXCL10;PSME1;GCH1;TNFAIP2;CCL7;CSF2RB;CASP1;SOD2;LYSMD2;TRIM14;LY6E;CD274;ISG15;PFKP;MX1;PTPN2;LAP3;CMKLR1;IRF1;ST3GAL5;SP110;RAPGEF6;IFIT2;PSMB9;SAMD9L;MYD88;OASL;IRF7;PLSCR1;RIPK2;TAPBP
prerank,HALLMARK_ESTROGEN_RESPONSE_LATE,-0.4884358519793157,-0.8432463817137676,0.962,1.0,1.0,103/200,31.64%,TPSAB1;ANXA9;HMGCS2;TFF1;PLAC1;SOX3;CHST8;ASCL1;S100A9;KRT19;SERPINA1;AREG;CD9;ST14;BATF;PTPN6;NMU;SCNN1A;KLK10;OVOL2;PKP3;SLC27A2;TRIM29;LLGL2;FOS;PCP4;TMPRSS3;TNNC1;GJB3;TJP3;KLK11;KRT13;SGK1;DUSP2;ISG20;SFN;CD44;CDH1;AGR2;CKB;CELSR2;MAPK13;COX6C;ID2;HOMER2;SERPINA5;LAMC2;BCL2;ZFP36;LSR;NHERF1;LTF;ASS1;ABCA3;SULT2B1;ST6GALNAC2;SLC7A5;MICB;CCNA1;SNX10;ITPK1;PLAAT3;GAL;ALDH3B1;TPD52L1;FKBP4;DHCR7;CDC20;CDC6;TFPI2;XBP1;CLIC3;BLVRB;FABP5;CISH;PERP;CYP4F11;GALE;KLF4;TFF3;PDZK1;EEIG1;CALCR;TOP2A;TOB1;SIAH2;PPIF;GINS2;FDFT1;FGFR3;SLC2A8;XRCC3;HPRT1;SCARB1;IDH2;SLC29A1;KCNK5;STIL;PLXNB1;SORD;JAK2;RBBP8;ALDH3A2
prerank,HALLMARK_MYC_TARGETS_V2,-0.4914240194195845,-0.8409986654435366,0.856425702811245,1.0,1.0,42/58,44.28%,SLC29A2;DUSP2;HK2;HSPD1;HSPE1;NPM1;MCM5;PLK1;MCM4;TMEM97;EXOSC5;PA2G4;IPO4;DCTPP1;PHB1;PPAN;SORD;TBRG4;WDR74;NOP16;BYSL;AIMP2;FARSA;NOP2;LAS1L;SUPV3L1;NOP56;CBX3;TCOF1;PLK4;NDUFAF4;PUS1;RCL1;IMP4;WDR43;UNG;NOLC1;MRTO4;RRP12;PRMT3;DDX18;TFB2M
prerank,HALLMARK_E2F_TARGETS,-0.48481690488051293,-0.8399174696958874,0.968,1.0,1.0,136/200,39.38%,HMGA1;CDKN2A;CCNE1;TFRC;HMGB2;MTHFD2;MCM2;LMNB1;TACC3;CKS1B;AURKA;MYBL2;RAD51AP1;MKI67;SPC24;SHMT1;SPAG5;TK1;ASF1B;CKS2;H2AZ1;DEK;GINS1;CDCA8;AURKB;DCK;MCM5;CDC20;SNRPB;KIF18B;CENPM;PTTG1;RAN;GINS4;MCM7;EZH2;UBE2T;KIF22;TMPO;KIF2C;ATAD2;RAD21;ESPL1;PLK1;CCNB2;MCM4;BARD1;HMMR;TRIP13;BUB1B;LYAR;E2F8;MELK;CDCA3;SPC25;ANP32E;DDX39A;TOP2A;RRM2;DLGAP5;ORC6;JPT1;PA2G4;RPA3;BRCA2;CDK1;DNMT1;LBR;KPNA2;DCTPP1;DEPDC1;NCAPD2;MXD3;CENPE;BIRC5;SUV39H1;MCM3;CDKN1B;MSH2;BRCA1;MAD2L1;USP1;POLA2;POLD1;TBRG4;NUP205;RACGAP1;SRSF2;AK2;CDC25A;LIG1;DCLRE1B;SMC1A;CSE1L;H2AX;UBE2S;GINS3;SLBP;POLE;CIT;TIMELESS;PCNA;POLD2;RFC3;TCF19;KIF4A;HELLS;PAICS;DSCC1;CDKN2C;NUP107;ING3;RFC2;CTPS1;NASP;POLD3;GSPT1;RANBP1;PRIM2;NOP56;POLE4;RPA1;HNRNPD;CDKN3;XPO1;NUP153;RNASEH2A;XRCC6;POP7;EED;PLK4;TIPIN;NME1;PNN;MRE11;PAN2
prerank,HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.4804904046929976,-0.8212854244793347,0.937,1.0,1.0,45/105,32.52%,FGF17;IL4;IL2RG;LCK;CXCR4;FASLG;SLA;PFN1;PRKCB;DAPP1;GNGT1;VAV3;ARPC3;SFN;CFL1;RPS6KA1;GRB2;SLC2A1;FGF22;E2F1;PRKAA2;YWHAB;RAC1;GRK2;PPP1CA;CAMK4;TRIB3;ACTR2;PDK1;MKNK2;ACTR3;DDIT3;CDK1;UBE2D3;HSP90B1;CAB39;MYD88;MKNK1;CDKN1B;CSNK2B;CALR;MAP2K3;RPS6KA3;NCK1;NFKBIB
prerank,HALLMARK_HEME_METABOLISM,-0.4738475733438786,-0.8199954883925746,0.97,1.0,1.0,64/198,31.60%,CA1;SLC4A1;GYPA;ALAS2;RHAG;HBQ1;GYPE;SPTA1;TRIM10;EPB42;GATA1;TSPO2;TYR;HBB;HBD;CTSB;AHSP;UCP2;BCAM;RAP1GAP;ACP5;TENT5C;E2F2;GYPB;PDZK1IP1;RBM38;NFE2;BTG2;TRIM58;KLF1;ANK1;TFRC;SLC2A1;EPB41;BMP2K;MPP1;ACSL6;XK;CTSE;H4C3;BLVRB;HTATIP2;HDGF;RHCE;ELL2;USP15;MARCHF2;KEL;MFHAS1;SDCBP;AQP3;PC;ASNS;RAD23A;SLC6A8;HAGH;DCAF11;CCND3;FBXO34;MKRN1;YPEL5;KAT2B;MAP2K3;NCOA4
prerank,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.4703562530916114,-0.8129859829733379,0.978,1.0,1.0,166/200,48.26%,ATP5F1E;UQCRH;COX5B;COX7C;COX4I1;COX5A;ATP5MC3;COX6C;SLC25A5;ATP5MG;COX6B1;LDHA;ATP6V0B;COX8A;CYC1;COX7B;UQCRB;ATP5F1B;ATP6V1F;COX7A2;CYCS;ATP5MF;ATP5ME;ATP5MC2;COX6A1;UQCRFS1;AIFM1;MDH2;TCIRG1;NDUFA1;NDUFB2;ATP6V1G1;ECI1;GPI;SLC25A6;UQCR10;NDUFB7;VDAC2;NDUFS6;ATP1B1;NDUFS8;ATP5F1C;NDUFA4;HSPA9;ATP5PB;BCKDHA;LDHB;COX17;MRPL15;NDUFV1;NDUFB5;MRPS12;NDUFB3;ATP5PO;ATP6AP1;NDUFA7;GRPEL1;NDUFC2;SLC25A3;SDHB;ATP5F1D;PDHA1;PRDX3;GPX4;IDH2;NDUFAB1;LRPPRC;ATP5F1A;ATP5MC1;NDUFV2;IDH1;SDHC;ATP6V0E1;MRPL11;TIMM10;ATP5PF;TOMM22;ATP6V1H;SDHA;NDUFA2;NDUFB8;NDUFS2;ATP5PD;ECHS1;CS;IDH3B;TIMM50;IDH3A;IMMT;ATP6V1C1;PHB2;ACO2;SURF1;VDAC1;UQCRQ;NDUFA9;MRPL34;UQCR11;NDUFB4;MRPS15;SUPV3L1;ALAS1;HSD17B10;SDHD;NDUFA3;NDUFB1;UQCRC1;MRPL35;POR;NDUFC1;NDUFS7;UQCRC2;MRPS30;MFN2;ECH1;DLAT;NDUFS3;NDUFA8;ETFB;AFG3L2;OGDH;TIMM8B;HADHA;PDK4;ACAA1;ACADSB;DLD;CPT1A;SUCLG1;MDH1;OXA1L;OPA1;HCCS;FXN;NDUFS1;VDAC3;TIMM17A;SLC25A11;COX15;COX7A2L;NDUFA5;ABCB7;COX10;MRPS22;IDH3G;ALDH6A1;MTX2;ACAT1;NDUFA6;ISCU;FH;NQO2;ATP6V0C;RHOT1;ETFA;ATP6V1E1;PDHX;ACADM;HADHB;TIMM9;TIMM13;ISCA1;GLUD1;PMPCA;PDP1;FDX1
prerank,HALLMARK_MTORC1_SIGNALING,-0.46214756903702714,-0.801365368344499,0.981,1.0,1.0,114/200,36.07%,GAPDH;CORO1A;ITGB2;CXCR4;SLA;CD9;IFI30;DAPP1;ENO1;CFP;TUBA4A;TPI1;FGL2;NAMPT;TM7SF2;DHCR24;PPIA;PSAT1;BTG2;PRDX1;HK2;HSPD1;TFRC;HSPE1;PGK1;SLC2A1;PPA1;NIBAN1;LDHA;NHERF1;MTHFD2;MCM2;BUB1;CTSC;SCD;AURKA;LGMN;SLC7A5;ERO1A;SERP1;DHCR7;M6PR;LTA4H;XBP1;INSIG1;MTHFD2L;EBP;GPI;TRIB3;ACTR2;PLK1;MCM4;TMEM97;PDK1;SLC2A3;ARPC5L;CACYBP;HSPA9;ACTR3;DDX39A;SLC37A4;RRM2;GLRX;SDF2L1;DDIT3;EIF2S2;UBE2D3;IDI1;HSP90B1;GGA2;SC5D;ASNS;HPRT1;CCT6A;CANX;FKBP2;STIP1;AK4;SLC6A6;LDLR;SORD;CALR;TOMM40;HMGCS1;ATP5MC1;PSMC4;MAP2K3;IDH1;SQLE;UCHL5;NUP205;CDC25A;TXNRD1;HSPA5;NFKBIB;EDEM1;TES;EEF1E1;PNP;GOT1;CCNF;GSR;IMMT;ALDOA;GLA;ACSL3;HMBS;DDIT4;ME1;ETF1;NFIL3;NFYC;SRD5A1;GCLC
prerank,HALLMARK_G2M_CHECKPOINT,-0.4551138943163625,-0.7893652987391461,0.981,1.0,1.0,142/198,43.72%,MT2A;HMGA1;SLC38A1;E2F2;CDC45;MCM2;LMNB1;TACC3;BUB1;E2F1;CKS1B;POLQ;TROAP;AURKA;MYBL2;ATF5;SLC7A5;MKI67;UBE2C;PRC1;HMGN2;NCL;CKS2;EXO1;H2AZ1;HNRNPU;AURKB;MCM5;HSPA8;CDC20;CDC6;CENPF;CCNA2;H2BC12;NEK2;ODC1;TTK;KIF20B;PTTG1;EZH2;H2AZ2;KNL1;KIF22;TMPO;KIF11;KIF2C;RAD21;ESPL1;PLK1;CCNB2;TPX2;TRAIP;BARD1;HMMR;RPS6KA5;TLE3;DDX39A;TOP2A;ORC6;JPT1;SAP30;BRCA2;KIF15;CDK1;RAD54L;CHAF1A;SLC7A1;CENPA;GINS2;NUSAP1;LBR;KPNA2;CENPE;BIRC5;SUV39H1;MCM3;CDKN1B;AMD1;STIL;MAD2L1;POLA2;SQLE;SMC2;RACGAP1;CCND1;SRSF2;CDC25A;NDC80;DBF4;RBL1;SMC1A;E2F3;H2AX;INCENP;UBE2S;POLE;DKC1;NSD2;CCNF;KIF4A;CDKN2C;SNRPD1;NASP;KIF23;GSPT1;PRIM2;TGFB1;HNRNPD;CDKN3;XPO1;EWSR1;BUB3;BCL3;CCNT1;CDC7;PLK4;SFPQ;UPF1;TENT4A;PBK;MTF2;KMT5A;MEIS1;DTYMK;STMN1;NOLC1;G3BP1;CUL3;TRA2B;KPNB1;UCK2;HIRA;CTCF;HUS1;TFDP1;TOP1;HIF1A;ILF3;HMGB3;NUP50;CUL4A;NUP98
prerank,HALLMARK_PANCREAS_BETA_CELLS,-0.4702276466605938,-0.7867748997161794,0.9071644803229062,1.0,1.0,9/40,22.71%,IAPP;HNF1A;PDX1;NEUROG3;SST;CHGA;SYT13;FOXA2;PCSK2
prerank,HALLMARK_P53_PATHWAY,-0.4373371355578322,-0.756068592946961,0.995,1.0,1.0,67/200,28.95%,IL1A;TNNI1;SERPINB5;GPX2;RPS12;SAT1;S100A4;RPL18;BTG1;CTSD;VAMP8;CEBPA;RACK1;IFI30;ST14;DEF6;TXNIP;KRT17;FOS;RPL36;KLK8;SFN;CDKN2A;HMOX1;BTG2;IRAG2;TCHH;H1-2;S100A10;HINT1;CYFIP2;TGFA;MAPKAPK3;H2AC25;MXD1;STEAP3;HBEGF;UPP1;SOCS1;TNFSF9;CD81;IER3;TM4SF1;ITGB4;CASP1;GLS2;TPD52L1;NINJ1;GM2A;ATF3;FAM162A;PVT1;IRAK1;RHBDF2;TRIB3;PERP;OSGIN1;RB1;KLF4;EPS8L2;MKNK2;LDHB;LIF;TOB1;BAIAP2;DDIT3;TP63
prerank,HALLMARK_IL2_STAT5_SIGNALING,-0.42985254835062775,-0.743754675027705,0.993,1.0,1.0,79/199,31.11%,SPP1;ICOS;IRF4;EOMES;CSF2;GATA1;SERPINC1;IL13;CD48;CTLA4;LTB;TNFRSF18;RHOH;CD86;S100A1;MUC1;IL2RB;SELL;IL10RA;BATF;IRF6;GPR65;IRF8;CD83;SLC29A2;TLR7;SYNGR2;FGL2;KLF6;CCR4;CD44;TNFRSF1B;RRAGD;CAPG;TRAF1;IL2RA;PLIN2;HK2;CCNE1;CTSZ;BCL2;MXD1;IL1R2;CDC42SE2;ALCAM;CST7;IKZF2;SOCS1;CXCL10;CD79B;MAP3K8;CD81;ETV4;CDC6;ODC1;XBP1;SCN9A;GALM;CISH;COCH;SLC39A8;SLC2A3;PRKCH;IFNGR1;LIF;RABGAP1L;RHOB;ENO3;AHCY;PDCD2L;P2RX4;NDRG1;GLIPR2;PLSCR1;PTGER2;CCND3;LRRC8C;GPX4;FLT3LG
prerank,HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.43269872310006874,-0.742555017978764,0.97997997997998,1.0,1.0,55/97,39.43%,CD74;B2M;IFI30;SELL;HLA-C;TXNIP;ISG20;CCRL2;CD47;LAMP3;CASP8;PSME2;CXCL10;PSME1;CASP1;TRIM14;LY6E;GMPR;ISG15;MX1;LAP3;IRF1;SP110;IFIT2;PSMB9;SAMD9L;OASL;ELF1;IRF7;PLSCR1;RIPK2;TAP1;PARP12;GBP4;TRIM25;OAS1;NUB1;LPAR6;IL4R;RTP4;TDRD7;SAMD9;IL15;IFIH1;PARP14;PNPT1;NMI;UBE2L6;USP18;TRIM26;WARS1;PARP9;PSMB8;DHX58;IRF2
prerank,HALLMARK_KRAS_SIGNALING_UP,-0.41505286563155586,-0.7189011193517052,0.995,1.0,1.0,56/199,22.88%,SPP1;MAP4K1;PIGR;MMP10;CSF2;SCG3;USH1C;CIDEA;ANXA10;ARG1;SLPI;IL1B;FCER1G;EREG;LAPTM5;LCP1;IL2RG;ITGB2;CXCR4;CD37;CTSS;TLR8;LAT2;RETN;ADAM8;CCL20;IKZF1;C3AR1;IL10RA;DOCK2;CSF2RA;WNT7A;IRF8;KCNN4;PCP4;ADAMDEC1;BIRC3;CLEC4A;HKDC1;GALNT3;TNFRSF1B;SOX9;BTC;TRAF1;PLEK2;TNFAIP3;PTPRR;ST6GAL1;ID2;MAP7;PTGS2;G0S2;HBEGF;IL7R;TRIB1;TSPAN1
prerank,HALLMARK_COAGULATION,-0.40570983677302447,-0.7030913793662753,0.9929859719438878,1.0,1.0,32/138,20.44%,OLR1;APOC2;PROC;MMP10;TMPRSS6;KLKB1;HMGCS2;C9;SERPINC1;CPB2;PROZ;MEP1A;HRG;ITIH1;PLG;MASP2;C8A;F13B;APOC3;C1QA;APOC1;SERPINA1;PLEK;CTSB;S100A1;CD9;CLU;HPN;KLK8;CTSV;MMP7;APOA1
